x;y;vx;vy;m;d;r;g;b
-254.13589446427733;-889.5537672942628;-0.09795481774327455;0.013622807305649279;55.275638223934926;4.726195849657409;83;78;91
190.14689637907122;-1636.5401582913578;-0.9137397017059059;-0.5972197673151999;200.34088129406103;7.259783217300112;211;67;98
-441.23334090764985;-772.7520204333503;-0.0349405717186662;0.25738620386180516;226.67510541877363;7.5648746244164;149;93;90
-1259.8091575710946;2.9120893915807033;0.08838305778070032;0.06255669146130267;1362.979358182503;13.75614944989443;137;107;108
1604.0412717122726;1764.625983489925;0.020371068669882312;-0.23128017671632528;303.23281135470097;8.335388696653437;169;225;33
659.1123928910819;-32.737376801243684;-0.2660541701180947;0.2114499753408963;325.1754064132072;8.531780816672669;238;218;103
631.3646174671211;-1955.928439741615;0.24201610540642;0.40462534427813457;901.9066277299363;11.987289263701147;209;13;70
1513.4762618522811;-386.8219272233969;-0.8979697742136055;-1.1133106684239296;19.983620236667996;3.3668609599967043;96;133;22
989.5142083311698;-954.4476618675858;0.04232648529703275;-0.018020565034885486;657.7642162224575;10.790060347446271;124;192;233
-1028.105513835511;1410.2446664412576;0.0018451342183440685;-0.06696209886175478;531.8804900631923;10.052447477091674;190;243;115
-660.3943007714099;681.8315057285802;-0.5323481982152636;-0.5796412726178903;95.90049271663877;5.679028812263488;192;46;7
-389.3556089662886;-1624.63551744617;0.017838782341433403;0.17608985651123682;314.359250512342;8.436115960237204;233;111;45
1704.201965918507;1941.1807948687747;-0.01236204572954076;-0.3335559927913373;280.20474739671243;8.118808335360349;92;1;85
726.9803244894762;382.1096009070332;-0.031537188951329384;0.03941138841660105;1681.6437485002402;14.75406836908005;187;152;123
1409.1280138876202;1543.1655876987531;-0.11884068839785314;-0.11324017936023859;248.18110505608527;7.7969251293353;13;213;218
-6.082712367721972;1563.200362513345;-0.08116650047757765;-0.9033998412824393;73.16505895424335;5.18921543884375;32;128;216
1737.663210076285;-1572.894748825984;-1.6129458031184398;1.0936345344652527;409.25800296214305;9.211552948664703;119;234;109
954.2710848700416;1822.624754641226;-0.05818051087343172;-0.33447626081137377;611.0048366924804;10.528067852466283;124;74;24
1653.9696460764742;-235.3017513045356;-0.3313699034297378;0.010242698977142353;434.8871450218136;9.399959505665764;218;255;157
1189.0690535362494;-895.2086692865753;-0.4694123078178419;-0.019546442952425823;81.08552940147435;5.370090170101835;195;233;122
481.1692077420112;2017.8562135146808;1.8397138994995974;0.19902835579760622;752.8028377321776;11.286541299215285;199;200;157
-505.5844215370597;1636.888743889299;1.0321159923788936;0.9148761034210134;113.8510068470417;6.013298338998455;80;62;246
-1073.1816000460237;1594.5360957440441;-0.12232898578813443;-0.22493987687895856;586.0457219060373;10.382715626255502;121;94;126
972.8232052194949;1766.0600466390163;-0.5360140621915644;1.0283972564619879;757.7070429616844;11.310997348739853;172;172;78
-113.17309256456038;-373.02003103661025;-0.31162255508606884;-0.5476067521567679;66.41085256393582;5.024353000710854;225;190;102
246.84736821535876;-1622.7841448098657;-0.13998924562993942;0.18801457343625122;246.1205108914226;7.775286402154851;34;149;149
-1756.701205148946;-1810.7339217957467;0.11156114190786265;-0.038813287740596364;31.842278103161924;3.9324979320437996;132;162;29
214.3368919394043;165.26472528099538;-0.3116165190209565;0.11059752045094777;964.9115350228005;12.260164348198321;158;84;95
121.45420329009274;-960.835807187449;0.06984450175252788;0.28751243208931593;450.15172531680355;9.508677083055971;254;190;161
-15.746869559594684;-191.7080585625129;-0.7886765952905666;-0.8832764566024655;121.61700466006968;6.147028502299034;22;214;31
1079.3784769766498;1169.8428467989386;-0.21290965187500055;-0.21136577864435213;987.4793765703945;12.355011025312256;254;162;82
2025.4401214752145;-288.29209247745547;-0.3493618532603238;0.10148191280495776;392.59158395379296;9.08477385521675;104;180;234
-1483.4585542563545;-279.33295346756336;0.48150677572906553;0.2808523211446832;123.83579214484196;6.1841856889907785;89;228;153
389.65619835839965;100.68692644570204;0.400988981982409;0.5190792188377839;149.03814360452031;6.578086853432234;116;43;148
-564.7775598357448;-1795.9754801893507;0.0889006707181449;0.610343335326417;116.53370395080533;6.06016305376371;181;73;21
-69.61507504386695;-789.8423818499019;-0.022575316221370767;-0.05609487135572405;214.96309605838465;7.432274855303177;177;198;35
-1284.2864885089273;483.72901751340925;-0.18248720269111043;0.00480916963595888;570.027763621293;10.287246084037587;134;142;112
-159.0956714225602;-171.00965483488085;0.024167895286892505;0.19986549665454995;820.6449463805152;11.615882912166306;24;114;75
1721.5609508908217;1595.7114222437178;0.29675880057057924;-0.22506119541192035;956.6442794746323;12.225049290735235;26;232;114
1299.4805838494167;-1809.4406434781727;0.2992316683555246;0.21884305256060102;401.6458875268462;9.154084157089247;32;121;35
-100.89800905183334;-1523.9436514247689;-0.05947137133468305;0.3341907093827834;451.67176678844675;9.519367808369513;114;39;34
-651.047539661037;1791.0309711642883;0.09851405227850792;-0.28652808033571175;113.0413524510813;5.999009838425968;94;79;135
-1931.0795756100256;569.9471129895842;-0.09813783712115157;-0.8380502545556952;291.2937913653486;8.224525824929797;20;16;71
25.844286165888636;656.4746741790531;-0.1390822645274343;-0.03296288447324961;545.7790855727652;10.139256013520834;135;149;8
35.840630604929316;-378.15744603000104;-0.10330953490023032;0.17186132096817613;446.0727180027551;9.479869234277338;0;244;196
557.8945337560187;-819.8503673887261;0.35565717287491644;-0.39686421286652807;331.90570409447434;8.590241325559587;173;43;158
-620.1152568716462;-788.820425241744;0.03677776391901971;0.10327893124985509;719.4372078404868;11.117268401730877;71;12;186
1021.2478614154386;990.7581814815678;0.5194359793963832;-0.2692729114335187;264.79288106066605;7.967142057320596;244;152;99
-915.6922393219929;704.3990879616067;0.1549135539034124;0.048818359421505524;199.62580716147826;7.251135503424725;250;50;252
